	#SentenceID	Sentence	TF	TG	TF Id	TG Id	TF offset	Gene offset	Mutated Genes	Mutation offsets	Valid score	Valid	MoR scores	MoR	PMID	PMID+Sent+TRI_Id	Mutated_TF	TF Symbol	TF TaxID	TG Symbol	TG TaxID	TF_type	Error
380833	PMID:23029416:pubtator_title_and_abstract:29ddb2901214c29ef2745a4838b6a478:3:Mdm2:p53:226:256	Arf controls [TF], which in turn regulates [TG], but Arf and Mdm2 also have p53-independent functions that affect tumor development.	Mdm2	p53	17246	22059	226	256			0.9632455869390428	Valid	0.9956160530713235;0.0032177764530958576;0.001166170475580646	UNDEFINED	23029416	23029416|3|17246|22060	False	Mdm2	10090	Trp53	10090	coTF	p53-ps_to_p53
687464	PMID:12809946:pubtator_title_and_abstract:bd30e3da578126f9e157908f30200032:0:Jun N-terminal kinase:p53:0:53	[TF] activation and upregulation of [TG] and p21(WAF1/CIP1) in selenite-induced apoptosis of regenerating liver.	Jun N-terminal kinase	p53	116554	24842	0	53			0.963118442272918	Valid	0.0018318957496546381;0.9968025724199799;0.0013655318303655328	ACTIVATION	12809946	12809946|0|116554|301300	False	Mapk8	10116	Tp53	10116	ll_coTF	p53-ps_to_p53
350721	PMID:23973961:pubtator_title_and_abstract:bfc529dc59487ddb49bc487ea4e7c61d:8:Mdm2:p53:833:872	These results suggest that while basal [TF] levels are sufficient to regulate [TG] in most tissues under homeostatic conditions, the p53-Mdm2 feedback loop is critical for regulating p53 activity and sustaining HSC function after DNA damage.	Mdm2	p53	17246	22059	833	872			0.9630132622855084	Valid	0.9950915350877708;0.002767969241955156;0.0021404956702739415	UNDEFINED	23973961	23973961|8|17246|22060	False	Mdm2	10090	Trp53	10090	coTF	p53-ps_to_p53
31199	PMID:23497256:pubtator_title_and_abstract:f2b2a3aca904609e27ce34f6458e34af:0:HDM2:p53:11:52	Effects of [TF] antagonism on sunitinib resistance, [TG] activation, SDF-1 induction, and tumor infiltration by CD11b+/Gr-1+ myeloid derived suppressor cells.	HDM2	p53	4193	22059	11	52			0.9629086582027844	Valid	0.3476839644537651;0.5993632739946596;0.05295276155157527	ACTIVATION	23497256	23497256|0|4193|22060	False	MDM2	9606	Trp53	10090	coTF	p53-ps_to_p53
861637	PMID:28166445:pubtator_title_and_abstract:762a0db81c67a944976ee9cf5ada9315:8:Mdm2:p53:866:922	However, the [TF] isoforms have opposing effects on the steady-state [TG] levels depending on the stoichiometric ratios of Mdm2, Mdm4 and the isoforms, causing either decreased or increased p53 levels in cells.	Mdm2	p53	17246	22059	866	922			0.96264792109915	Valid	0.7452239737546364;0.13957973440718013;0.11519629183818342	UNDEFINED	28166445	28166445|8|17246|22060	False	Mdm2	10090	Trp53	10090	coTF	p53-ps_to_p53
887087	PMID:11971980:pubtator_title_and_abstract:32388b1c967dd8a881955a017a1611ed:5:mek1:p53:718:746	In contrast, coexpression of oncogenic ras or activated [TF] with p53 enhanced both [TG] levels and activity relative to that observed for p53 alone and produced an irreversible cell cycle arrest that displayed features of cellular senescence.	mek1	p53	26395	22059	718	746			0.962630115616015	Valid	0.006854820604354375;0.9916863751154793;0.001458804280166247	ACTIVATION	11971980	11971980|5|26395|22060	False	Map2k1	10090	Trp53	10090	ll_coTF	p53-ps_to_p53
287973	PMID:33236987:pubtator_title_and_abstract:db2538d4e7c4cd16baae7f2fb2e9c7cb:6:Lkb1:p53:963:1019	We further found that acute deletion of Lkb1 in adult mice led to impaired intestinal barrier function, hypoglycemia, and abnormal serum metabolism, which was partly rescued by the [TF] loss-induced autophagy upregulation via inhibiting [TG] induction.	Lkb1	p53	20869	22059	963	1019			0.962629849736748	Valid	0.015146513196958054;0.6554089743529462;0.3294445124500957	ACTIVATION	33236987	33236987|6|20869|22060	False	Stk11	10090	Trp53	10090	coTF	p53-ps_to_p53
903565	PMID:17893884:pubtator_title_and_abstract:844115f720d1c8d221f02ce0056aca78:2:E3 ubiquitin ligase:p53:95:159	Mdm2, an [TF], negatively regulates the tumour suppressor [TG].	E3 ubiquitin ligase	p53	68350	22059	95	159			0.9626057844245256	Valid	0.001898068180468137;0.006327448391034543;0.9917744834284974	REPRESSION	17893884	17893884|2|68350|22060	False	Mul1	10090	Trp53	10090	coTF	p53-ps_to_p53
644632	PMID:12748288:pubtator_title_and_abstract:2dee7172a1a96f5c3872709c2c34fc93:4:p38alpha:p53:821:840	Inhibition of p38 mitogen-activated protein kinase (MAPK) activation correlated with the deregulation of p53 activation, and both a p38 MAPK chemical inhibitor and the expression of a dominant-negative [TF] inhibited [TG] activation in the presence of H-ras in wild-type MEF.	p38alpha	p53	26416	22059	821	840			0.9625732704769884	Valid	0.0015480429992479727;0.9961420562577058;0.0023099007430462653	ACTIVATION	12748288	12748288|4|26416|22060	False	Mapk14	10090	Trp53	10090	ll_coTF	p53-ps_to_p53
252081	PMID:23448364:pubtator_title_and_abstract:58727dcb6763d04026b696f042a64c1b:9:p44:p53:1250:1208	Thus, oxidative stress activates a specific [TG] transcriptional response, mediated by [TF]/p53 and p66, which regulates cellular senescence and aging.	p44	p53	22059	22059	1250	1208			0.9625226081550128	Valid	0.13246092282042918;0.8647116405193704;0.002827436660200464	ACTIVATION	23448364	23448364|9|22059|22060	False	Trp53	10090	Trp53	10090	dbTF	p53-ps_to_p53
660265	PMID:11476966:pubtator_title_and_abstract:35c285e97fa264b7d8fcf3257b2aca57:0:JNK:p53:33:73	Prolonged Jun N-terminal kinase ([TF]) activation and the upregulation of [TG] and p21(WAF1/CIP1) preceded apoptosis in hepatocytes after partial hepatectomy and cisplatin.	JNK	p53	116554	24842	33	73			0.9624037974497112	Valid	0.002277743552539394;0.9966120371160037;0.0011102193314569697	ACTIVATION	11476966	11476966|0|116554|301300	False	Mapk8	10116	Tp53	10116	ll_coTF	p53-ps_to_p53
404153	PMID:25860911:pubtator_title_and_abstract:6c0082ab79bb82241ae0d5033e04d5c2:4:Nrf2:p53:749:811	Present study was designed to investigate long term effect of curcumin in regulation of [TF] mediated phase-II antioxidant enzymes, tumour suppressor [TG] and inflammation under oxidative tumour microenvironment in liver of T-cell lymphoma bearing mice.	Nrf2	p53	18024	22059	749	811			0.9623896083767915	Valid	0.6612557828473564;0.33521611766254067;0.0035280994901029567	UNDEFINED	25860911	25860911|4|18024|22060	False	Nfe2l2	10090	Trp53	10090	dbTF	p53-ps_to_p53
664110	PMID:10716710:pubtator_title_and_abstract:82c196755f00561d56c5f02b444d5e34:2:p19ARF:p53:141:190	[TF] has been implicated as a key regulator of [TG] stability and activation.	p19ARF	p53	12578	22059	141	190			0.962264306892438	Valid	0.007964238532280243;0.9909220140720668;0.0011137473956530234	ACTIVATION	10716710	10716710|2|12578|22060	False	Cdkn2a	10090	Trp53	10090	coTF	p53-ps_to_p53
769253	PMID:15255934:pubtator_title_and_abstract:fa72cce125a108a3de21669c41a26e67:8:E2F-1:p53:1099:1144	Overexpression of [TF] in PC12 cells was sufficient to induce [TG] and Bax proteins, as well as nuclear fragmentation.	E2F-1	p53	399489	24842	1099	1144			0.9620792709946324	Valid	0.0023720154298182703;0.9968210979955628;0.0008068865746188517	ACTIVATION	15255934	15255934|8|399489|301300	False	E2f1	10116	Tp53	10116	dbTF	p53-ps_to_p53
603979	PMID:19844192:pubtator_title_and_abstract:083c634f19ed6dcd5af5f8c9319832ed:4:MYC:p53:440:395	As expected, the shRNAs silenced hepatic [TG] and accelerated liver tumorigenesis when [TF] was concurrently expressed.	MYC	p53	17869	22059	440	395			0.9619215111611196	Valid	0.013092249658651786;0.9730041950348894;0.013903555306458733	ACTIVATION	19844192	19844192|4|17869|22060	False	Myc	10090	Trp53	10090	dbTF	p53-ps_to_p53
800102	PMID:18311783:pubtator_title_and_abstract:c971e019a9a8948d57e4739dccb20d2b:10:AKT:p53:1679:1775	The shRNA-knockdown of [TF] in AURKA-overexpressing cells reversed this effect and showed a significant increase in the [TG] protein level, indicating a possible nexus of AURKA/AKT/p53.	AKT	p53	24185	24842	1679	1775			0.961682489789772	Valid	0.007852076888308428;0.00794235824564408;0.9842055648660475	REPRESSION	18311783	18311783|10|24185|301300	False	Akt1	10116	Tp53	10116	ll_coTF	p53-ps_to_p53
344584	PMID:27617574:pubtator_title_and_abstract:f9022cc4b86d0d348d9cb96af4c30b33:4:p19ARF:p53:356:439	In lymphoma, both [TF] and ribosomal proteins RPL11 and RPL5 respond to c-MYC activation to induce [TG].	p19ARF	p53	12578	22059	356	439			0.961663719436481	Valid	0.005154720698264294;0.9939678675849771;0.0008774117167584844	ACTIVATION	27617574	27617574|4|12578|22060	False	Cdkn2a	10090	Trp53	10090	coTF	p53-ps_to_p53
350946	PMID:30012555:pubtator_title_and_abstract:5e8cb447a1a313e28dee7c255dd7cd1a:3:Mdm2:p53:463:509	Here, we show that the function of SMN in the assembly of spliceosomal small nuclear ribonucleoproteins (snRNPs) regulates alternative splicing of [TF] and Mdm4, two nonredundant repressors of [TG].	Mdm2	p53	17246	22059	463	509			0.9615243536710908	Valid	0.002809460430761675;0.007051524375043657;0.9901390151941947	REPRESSION	30012555	30012555|3|17246|22060	False	Mdm2	10090	Trp53	10090	coTF	p53-ps_to_p53
267981	PMID:26416355:pubtator_title_and_abstract:63bd66799f27f0587a1601d6f67b09e1:4:MDMX:p53:503:582	Mouse double minute (MDM) 2 and [TF] are important players in cancer progression, as they act as regulators of [TG], but their function in EMT and metastasis may be contradictory.	MDMX	p53	17248	22059	503	582			0.9614281538216424	Valid	0.9977656083188865;0.0013399917131706868;0.0008943999679428106	UNDEFINED	26416355	26416355|4|17248|22060	False	Mdm4	10090	Trp53	10090	coTF	p53-ps_to_p53
1063697	PMID:34359074:pubtator_title_and_abstract:44bcbc8bd8aac92b565cddc43fa5fb11:7:Anp32b:p53:842:867	[TF] deletion enhances [TG] transcriptional activity to impair LSC function in a murine CML model and exhibits synergistic therapeutic effects with tyrosine kinase inhibitors in inhibiting CML propagation.	Anp32b	p53	67628	22059	842	867			0.9613142020971124	Valid	0.0021580077348651834;0.0036583945238603103;0.9941835977412745	REPRESSION	34359074	34359074|7|67628|22060	False	Anp32b	10090	Trp53	10090	coTF	p53-ps_to_p53
1053277	PMID:12524457:pubtator_title_and_abstract:96ed611a3484baeb7b788099790c10e6:7:CTCF:p53:1102:1175	In keeping with a central role for CTCF in control of B cell death, conditional expression of a [TF] antisense construct in WEHI 231 resulted in inhibition of p27, p21, [TG], and p19(ARF) in association with enhanced expression of MYC.	CTCF	p53	13018	22059	1102	1175			0.9612528340397274	Valid	0.005137263903601809;0.8748785213382262;0.11998421475817203	ACTIVATION	12524457	12524457|7|13018|22060	False	Ctcf	10090	Trp53	10090	dbTF	p53-ps_to_p53
1133988	PMID:32499111:pubtator_title_and_abstract:98ff877e1f2198ae4ad983db6e6db5b7:8:Sirt1:P53:864:1012	[TF] deletion mice displayed a spontaneous OA development, manifesting severe chondrocytes hypertrophy markers MMP13 and ADAMTS5, highly expressed [TG] and P21.	Sirt1	P53	93759	22059	864	1012			0.9610235809767372	Valid	0.00332863980359062;0.0037048045476397633;0.9929665556487696	REPRESSION	32499111	32499111|8|93759|22060	False	Sirt1	10090	Trp53	10090	coTF	p53-ps_to_p53
308349	PMID:26228485:pubtator_title_and_abstract:2acb186304908334aeb3a22a4fbbbbb8:7:RhoA:p53:1152:1180	Cytokinesis failure caused by [TF] deficiency resulted in [TG] activation and p21-transcriptional upregulation with associated cell-cycle arrest, increased DNA damage, and cell death.	RhoA	p53	11848	22059	1152	1180			0.9608841155581088	Valid	0.004184050349980594;0.014174088846132976;0.9816418608038865	REPRESSION	26228485	26228485|7|11848|22060	False	Rhoa	10090	Trp53	10090	ll_coTF	p53-ps_to_p53
512175	PMID:21526190:pubtator_title_and_abstract:41f2ecedfca31a8c7c9e58327ca04ee4:7:Ink4a:p53:929:1003	MMs from [TF](+/-) mice exhibited biallelic inactivation of Ink4a, loss of Arf or [TG] expression and frequent loss of p15(Ink4b).	Ink4a	p53	12578	22059	929	1003			0.9607700465220324	Valid	0.008079069917913462;0.9226374665792781;0.0692834635028084	ACTIVATION	21526190	21526190|7|12578|22060	False	Cdkn2a	10090	Trp53	10090	coTF	p53-ps_to_p53
730774	PMID:34257965:pubtator_title_and_abstract:18de73815a5bd27106880a6ac9c3ac00:3:Murine double minute 2:p53:233:306	[TF] (MDM2) protein is the major negative regulator of [TG], and genetic polymorphisms in this gene have shown to be associated with several types of cancer.	Murine double minute 2	p53	17246	22059	233	306			0.9604864376511738	Valid	0.0013491949241278929;0.004584472292063588;0.9940663327838085	REPRESSION	34257965	34257965|3|17246|22060	False	Mdm2	10090	Trp53	10090	coTF	p53-ps_to_p53
141181	PMID:21695255:pubtator_title_and_abstract:d57388ad1271e846a12050b205d0b273:6:beta-catenin:p53:894:1056	Combining dysregulated [TF] with homozygous deletion of PTEN in the OSE resulted in development of significantly more aggressive tumors, which was correlated with inhibition of [TG] expression and cellular senescence.	beta-catenin	p53	12387	22059	894	1056			0.9602341196329448	Valid	0.03606552436772166;0.6220057328593398;0.3419287427729386	ACTIVATION	21695255	21695255|6|12387|22060	False	Ctnnb1	10090	Trp53	10090	coTF	p53-ps_to_p53
769024	PMID:17906694:pubtator_title_and_abstract:c7d585e1d5a2057ed632c91aa3596b19:2:Mdm2:p53:60:94	[TF] inhibits the function of the [TG] tumor suppressor.	Mdm2	p53	17246	22059	60	94			0.9602236306058252	Valid	0.0024585586107319477;0.0027699624678933147;0.9947714789213747	REPRESSION	17906694	17906694|2|17246|22060	False	Mdm2	10090	Trp53	10090	coTF	p53-ps_to_p53
171767	PMID:34386548:pubtator_title_and_abstract:436e3d2f80a9ecd318b50017f3183e01:3:MDM2:p53:194:298	[TF] and MDMX, the two closely related proteins are considered to be critical for negatively regulating [TG] activity through inhibitory binding to and post-translational modification of the p53 protein.	MDM2	p53	17246	22059	194	298			0.9601925166893704	Valid	0.001263992234863039;0.0038442399303117644;0.9948917678348252	REPRESSION	34386548	34386548|3|17246|22060	False	Mdm2	10090	Trp53	10090	coTF	p53-ps_to_p53
598953	PMID:11948180:pubtator_title_and_abstract:076049f9e1b047359dfc9873c9f92827:9:p38:p53:1333:1420	These results demonstrate that [TF] and Mdm2 have roles in coupling hypoxic-ischemic neuronal insults to activation of [TG] and hypoxic cell death.	p38	p53	26416	22059	1333	1420			0.9600566702369936	Valid	0.011868659718176362;0.9871067103886976;0.0010246298931261384	ACTIVATION	11948180	11948180|9|26416|22060	False	Mapk14	10090	Trp53	10090	ll_coTF	p53-ps_to_p53
1064399	PMID:10861865:pubtator_title_and_abstract:5304098210e7fe520a293a587172c45b:6:PARP:p53:687:631	The [TG] half-life was approximately eight-fold decreased in [TF]-lacking cells.	PARP	p53	11545	22059	687	631			0.9600563685221046	Valid	0.037994372308928326;0.8717446945834167;0.09026093310765498	ACTIVATION	10861865	10861865|6|11545|22060	False	Parp1	10090	Trp53	10090	coTF	p53-ps_to_p53
332451	PMID:30710753:pubtator_title_and_abstract:fa244f8937926f402f920061388cdc35:10:ATM:P53:1419:1359	The [TG]/HIC/HIPK2 regulation loop, directly targeted by the ATR/[TF] cascade, is involved in DNA repair in neuroprogenitor cells.	ATM	P53	11920	22059	1419	1359			0.9599817413734438	Valid	0.997916542896997;0.001094590836262834;0.000988866266740099	UNDEFINED	30710753	30710753|10|11920|22060	False	Atm	10090	Trp53	10090	coTF	p53-ps_to_p53
45403	PMID:34141823:pubtator_title_and_abstract:52d48d57ca472408048b29b87ae25508:9:USP11:p53:1351:1449	Further, rescue experiments were conducted in vivo to validate the function of the USP11/p53/KLF2/NF-kappaB axis in ICH-induced inflammation, which confirmed that [TF] silencing blocked the release of pro-inflammatory cytokines following ICH by downregulating [TG], thus protecting against neurological impairment.	USP11	p53	408217	24842	1351	1449			0.9599771843838668	Valid	0.002025539879813296;0.9646638093161813;0.033310650804005366	ACTIVATION	34141823	34141823|9|408217|301300	False	Usp11	10116	Tp53	10116	coTF	p53-ps_to_p53
412126	PMID:20841468:pubtator_title_and_abstract:0f747a9bbd7c172a115ecf53a73c4783:6:neu:p53:762:844	Activation of MDM2 delayed mammary gland involution and accelerated tumor progression in mouse mammary tumor virus/[TF] transgenic mice by inhibiting apoptosis in a manner associated with decreased [TG] expression.	neu	p53	2064	22059	762	844			0.9598801928425682	Valid	0.01929508480073663;0.735402998562893;0.24530191663637033	ACTIVATION	20841468	20841468|6|2064|22060	False	ERBB2	9606	Trp53	10090	ll_coTF	p53-ps_to_p53
578763	PMID:12357032:pubtator_title_and_abstract:0e247fe841da8a6801038c6ae3d6b577:3:Ref1:p53:399:318	We show that selenium in the form of selenomethionine (SeMet) can activate the [TG] tumor suppressor protein by a redox mechanism that requires the redox factor [TF].	Ref1	p53	21681	22059	399	318			0.9598676443756786	Valid	0.0036379599472125637;0.9954774086684608;0.0008846313843265724	ACTIVATION	12357032	12357032|3|21681|22060	False	Alyref	10090	Trp53	10090	coTF	p53-ps_to_p53
853129	PMID:25624478:pubtator_title_and_abstract:b0698092a42a2cbffae6b1eb98cb9384:2:Mdm2:p53:116:252	Murine double minute-2 protein ([TF]) is a multifaceted phosphorylated protein that plays a role in regulating numerous proteins including the tumor suppressor protein [TG].	Mdm2	p53	17246	22059	116	252			0.9597040011366688	Valid	0.9977955905190464;0.0013138258281187377;0.0008905836528349305	UNDEFINED	25624478	25624478|2|17246|22060	False	Mdm2	10090	Trp53	10090	coTF	p53-ps_to_p53
722733	PMID:18239138:pubtator_title_and_abstract:8d9cea6f316be09727868bac2167e4fc:9:Sirt7:p53:1317:1302	We propose that enhanced activation of [TG] by lack of [TF]-mediated deacetylation contributes to the heart phenotype of Sirt7 mutant mice.	Sirt7	p53	209011	22059	1317	1302			0.9596838871198372	Valid	0.007945189296326973;0.024766062357765323;0.9672887483459077	REPRESSION	18239138	18239138|9|209011|22060	False	Sirt7	10090	Trp53	10090	coTF	p53-ps_to_p53
1001759	PMID:24591579:pubtator_title_and_abstract:bfd9d1522dce4a7001929936ab859172:7:p300:p53:1246:1270	We conclude that BAT3 tightly controls autophagy by modulating p300 intracellular localization, affecting the accessibility of [TF] to its substrates, [TG] and ATG7.	p300	p53	328572	22059	1246	1270			0.9595962361904876	Valid	0.994463978883423;0.004573788944884474;0.0009622321716925631	UNDEFINED	24591579	24591579|7|328572|22060	False	Ep300	10090	Trp53	10090	coTF	p53-ps_to_p53
