Gene ID	TF type	Symbol	TaxID	GO:0003700	GO:0003712	GO:0001098	GO:0002039	GO:0008134	GO:0042393	GO:0046332	GO:0006325	GO:0140993	GO:0006355	lambert_2018.present	Lovering_2021.present	animal_tfdb_Homo_sapiens_cofactors.present	animal_tfdb_Mus_musculus_cofactors.present	animal_tfdb_Rattus_norvegicus_cofactors.present	tcof_cotf_human.present	tcof_cotf_mouse.present	TFclass_human	TFclass_mouse	TFclass_rat	updated TF type	In ExTRI	human_gene_ID	human_symbol	hgnc_id
20729	coTF	Spin1	10090								GO:0006325;GO:0140002;GO:0140566;GO:0141196		GO:0006355;GO:0045893											coTF candidate	True	10927	SPIN1	HGNC:11243
10927	coTF	SPIN1	9606								GO:0006325;GO:0140002;GO:0140566;GO:0141196		GO:0006355;GO:0045893											coTF candidate	True	10927	SPIN1	HGNC:11243
139886	coTF	SPIN4	9606								GO:0006325;GO:0140002		GO:0006355											coTF candidate	True	139886	SPIN4	HGNC:27040
90853	coTF	SPOCD1	9606								GO:0141006;GO:0141196		GO:0006357											coTF candidate	True	90853	SPOCD1	HGNC:26338
20747	coTF	Spop	10090					GO:0061629					GO:0000122							tcof_cotf_mouse				coTF candidate	True	8405	SPOP	HGNC:11254
144108	coTF	SPTY2D1	9606						GO:0042393		GO:0006334;GO:0031507		GO:0006355											coTF candidate	True	144108	SPTY2D1	HGNC:26818
113894	coTF	Sqstm1	10116										GO:0000122					animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	8878	SQSTM1	HGNC:11280
8878	coTF	SQSTM1	9606										GO:0000122;GO:0045944			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	8878	SQSTM1	HGNC:11280
149563	coTF	SRARP	9606					GO:0030331																coTF candidate	True	149563	SRARP	HGNC:28339
20779	ll_coTF	Src	10090										GO:0000122				animal_tfdb_Mus_musculus_cofactors			tcof_cotf_mouse				coTF candidate	True	6714	SRC	HGNC:11283
83805	ll_coTF	Src	10116					GO:0030331					GO:0000122					animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	6714	SRC	HGNC:11283
6714	ll_coTF	SRC	9606										GO:0000122			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	6714	SRC	HGNC:11283
100043597	dbTF	Srcap	10090														animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	10847	SRCAP	HGNC:16974
153443	coTF	SRFBP1	9606													animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	153443	SRFBP1	HGNC:26333
109552	coTF	Sri	10090					GO:0140297																coTF candidate	True	6717	SRI	HGNC:11292
6717	coTF	SRI	9606					GO:0140297																coTF candidate	True	6717	SRI	HGNC:11292
6732	coTF	SRPK1	9606								GO:0035092													coTF candidate	True	6732	SRPK1	HGNC:11305
20817	coTF	Srpk2	10090								GO:0062176													coTF candidate	True	6733	SRPK2	HGNC:11306
6733	coTF	SRPK2	9606								GO:0062176													coTF candidate	True	6733	SRPK2	HGNC:11306
14105	coTF	Srsf10	10090										GO:0006355											coTF candidate	True	10772	SRSF10	HGNC:16713
10772	coTF	SRSF10	9606										GO:0006355						tcof_cotf_human					coTF candidate	True	10772	SRSF10	HGNC:16713
20382	coTF	Srsf2	10090														animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	6427	SRSF2	HGNC:10783
494445	coTF	Srsf2	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	6427	SRSF2	HGNC:10783
51188	coTF	SS18L2	9606													animal_tfdb_Homo_sapiens_cofactors								coTF candidate	True	51188	SS18L2	HGNC:15593
66970	coTF	Ssbp2	10090										GO:0045944				animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	23635	SSBP2	HGNC:15831
23635	coTF	SSBP2	9606										GO:0006355;GO:0045944			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	23635	SSBP2	HGNC:15831
68991	coTF	Ssu72	10090										GO:0006357;GO:0008420				animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	29101	SSU72	HGNC:25016
29101	coTF	SSU72	9606										GO:0006357;GO:0008420			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	29101	SSU72	HGNC:25016
6757	coTF	SSX2	9606										GO:0006355			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	6757	SSX2	HGNC:11336
6759	coTF	SSX4	9606										GO:0006355			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	6759	SSX4	
10274	coTF	STAG1	9606																tcof_cotf_human					coTF candidate	True	10274	STAG1	HGNC:11354
72512	coTF	Sting1	10090					GO:0061629;GO:0140297					GO:0003713;GO:0045944											coTF candidate	True	340061	STING1	HGNC:27962
498840	coTF	Sting1	10116					GO:0061629;GO:0140297					GO:0003713;GO:0045944											coTF candidate	True	340061	STING1	HGNC:27962
20869	coTF	Stk11	10090				GO:0002039																	coTF candidate	True	6794	STK11	HGNC:11389
314621	coTF	Stk11	10116				GO:0002039																	coTF candidate	True	6794	STK11	HGNC:11389
6794	coTF	STK11	9606				GO:0002039																	coTF candidate	True	6794	STK11	HGNC:11389
6788	coTF	STK3	9606													animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	6788	STK3	HGNC:11406
269209	coTF	Stk36	10090					GO:0001222					GO:0051090				animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	27148	STK36	HGNC:17209
106504	coTF	Stk38	10090								GO:0006325;GO:0140566													coTF candidate	True	11329	STK38	HGNC:17847
11329	coTF	STK38	9606								GO:0006325;GO:0140566													coTF candidate	True	11329	STK38	HGNC:17847
58231	coTF	Stk4	10090					GO:0061629																coTF candidate	True	6789	STK4	HGNC:11408
6789	coTF	STK4	9606					GO:0061629																coTF candidate	True	6789	STK4	HGNC:11408
216021	dbTF	Stox1	10090										GO:0006357											coTF candidate	True	219736	STOX1	HGNC:23508
75467	coTF	Stpg4	10090						GO:0042393		GO:0006325;GO:0044727													coTF candidate	True	285051	STPG4	HGNC:26850
20901	coTF	Strap	10090										GO:0000122				animal_tfdb_Mus_musculus_cofactors			tcof_cotf_mouse				coTF candidate	True	11171	STRAP	HGNC:30796
11171	coTF	STRAP	9606										GO:0000122			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	11171	STRAP	HGNC:30796
268980	coTF	Strn	10090					GO:0030331																coTF candidate	True	6801	STRN	HGNC:11424
6801	coTF	STRN	9606					GO:0030331																coTF candidate	True	6801	STRN	HGNC:11424
94186	coTF	Strn3	10090										GO:0000122;GO:0045892;GO:0045944				animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	29966	STRN3	HGNC:15720
114520	coTF	Strn3	10116										GO:0000122;GO:0045892;GO:0045944					animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	29966	STRN3	HGNC:15720
29966	coTF	STRN3	9606										GO:0045892			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	29966	STRN3	HGNC:15720
56424	coTF	Stub1	10090							GO:0046332;GO:0070412														coTF candidate	True	10273	STUB1	HGNC:11427
287155	coTF	Stub1	10116							GO:0046332;GO:0070412														coTF candidate	True	10273	STUB1	HGNC:11427
10273	coTF	STUB1	9606							GO:0046332;GO:0070412														coTF candidate	True	10273	STUB1	HGNC:11427
71954	coTF	Suds3	10090								GO:0004407;GO:0006325;GO:0006338	GO:0004407	GO:0000122;GO:0045892				animal_tfdb_Mus_musculus_cofactors			tcof_cotf_mouse				coTF candidate	True	64426	SUDS3	HGNC:29545
64426	coTF	SUDS3	9606								GO:0004407;GO:0006325;GO:0006338	GO:0004407	GO:0000122;GO:0045892			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	64426	SUDS3	HGNC:29545
24069	coTF	Sufu	10090										GO:0000122;GO:0006355				animal_tfdb_Mus_musculus_cofactors			tcof_cotf_mouse				coTF candidate	True	51684	SUFU	HGNC:16466
361769	coTF	Sufu	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	51684	SUFU	HGNC:16466
22218	coTF	Sumo1	10090					GO:0008134					GO:0006355;GO:0045892							tcof_cotf_mouse				coTF candidate	True	7341	SUMO1	HGNC:12502
301442	coTF	Sumo1	10116					GO:0008134					GO:0006355;GO:0045892											coTF candidate	True	7341	SUMO1	HGNC:12502
7341	coTF	SUMO1	9606					GO:0008134					GO:0000122;GO:0006355;GO:0045892;GO:0060633			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	7341	SUMO1	HGNC:12502
391257	coTF	SUMO1P1	9606					GO:0008134																coTF candidate	True	391257	SUMO1P1	
170930	coTF	Sumo2	10090										GO:0045944				animal_tfdb_Mus_musculus_cofactors			tcof_cotf_mouse				coTF candidate	True	6613	SUMO2	HGNC:11125
690244	coTF	Sumo2	10116					GO:0046965					GO:0045892;GO:0045944					animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	6613	SUMO2	HGNC:11125
6613	coTF	SUMO2	9606										GO:0045944											coTF candidate	True	6613	SUMO2	HGNC:11125
20610	coTF	Sumo3	10090														animal_tfdb_Mus_musculus_cofactors			tcof_cotf_mouse				coTF candidate	True	6612	SUMO3	HGNC:11124
499417	coTF	Sumo3	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	6612	SUMO3	HGNC:11124
114741	coTF	Supt16	10090														animal_tfdb_Mus_musculus_cofactors			tcof_cotf_mouse				coTF candidate	True	11198	SUPT16H	HGNC:11465
11198	coTF	SUPT16H	9606								GO:0006334;GO:0006337		GO:0032786			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	11198	SUPT16H	HGNC:11465
56790	coTF	Supt20	10090														animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	55578	SUPT20H	HGNC:20596
20922	coTF	Supt4a	10090														animal_tfdb_Mus_musculus_cofactors			tcof_cotf_mouse				coTF candidate	True	6827	SUPT4H1	HGNC:11467
6827	coTF	SUPT4H1	9606			GO:0000993					GO:0140673		GO:0000122;GO:0006355;GO:0032785;GO:0032786;GO:0034243;GO:0034244;GO:0045944			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	6827	SUPT4H1	HGNC:11467
20924	coTF	Supt5	10090														animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	6829	SUPT5H	HGNC:11469
6829	coTF	SUPT5H	9606										GO:0000122;GO:0006357;GO:0032784;GO:0032785;GO:0032786;GO:0032968;GO:0034243;GO:0045944			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	6829	SUPT5H	HGNC:11469
6830	coTF	SUPT6H	9606						GO:0042393		GO:0034728;GO:0140673					animal_tfdb_Homo_sapiens_cofactors								coTF candidate	True	6830	SUPT6H	HGNC:11470
20937	coTF	Suv39h1	10090								GO:0000183;GO:0006325;GO:0031507;GO:0042054;GO:0044725;GO:0045814;GO:0046974;GO:0140947;GO:0140949	GO:0042054;GO:0046974;GO:0140947;GO:0140949	GO:0000122;GO:0045892;GO:0046015				animal_tfdb_Mus_musculus_cofactors			tcof_cotf_mouse				coTF candidate	True	6839	SUV39H1	HGNC:11479
302553	coTF	Suv39h1	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	6839	SUV39H1	HGNC:11479
6839	coTF	SUV39H1	9606								GO:0000183;GO:0006325;GO:0031507;GO:0042054;GO:0044725;GO:0045814;GO:0046974;GO:0140938;GO:0140947;GO:0140949	GO:0042054;GO:0046974;GO:0140938;GO:0140947;GO:0140949	GO:0000122;GO:0045892;GO:0046015			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	6839	SUV39H1	HGNC:11479
64707	coTF	Suv39h2	10090								GO:0006325;GO:0006338;GO:0042054;GO:0045814;GO:0046974;GO:0140938;GO:0140947;GO:0140949	GO:0042054;GO:0046974;GO:0140938;GO:0140947;GO:0140949	GO:0000122;GO:0045892				animal_tfdb_Mus_musculus_cofactors			tcof_cotf_mouse				coTF candidate	True	79723	SUV39H2	HGNC:17287
364785	coTF	Suv39h2	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	79723	SUV39H2	HGNC:17287
79723	coTF	SUV39H2	9606								GO:0006325;GO:0006338;GO:0042054;GO:0044725;GO:0045814;GO:0046974;GO:0140938;GO:0140949	GO:0042054;GO:0046974;GO:0140938;GO:0140949	GO:0000122;GO:0045892			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	79723	SUV39H2	HGNC:17287
52615	coTF	Suz12	10090					GO:0001222			GO:0006325;GO:0042054;GO:0060816;GO:0062072;GO:0140718	GO:0042054	GO:0000122				animal_tfdb_Mus_musculus_cofactors			tcof_cotf_mouse				coTF candidate	True	23512	SUZ12	HGNC:17101
23512	coTF	SUZ12	9606					GO:0001222			GO:0006325;GO:0060816;GO:0062072;GO:0140718		GO:0000122			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	23512	SUZ12	HGNC:17101
20957	coTF	Sycp1	10090								GO:0035092													coTF candidate	True	6847	SYCP1	HGNC:11487
25276	coTF	Sycp1	10116								GO:0035092													coTF candidate	True	6847	SYCP1	HGNC:11487
6847	coTF	SYCP1	9606								GO:0035092													coTF candidate	True	6847	SYCP1	HGNC:11487
20962	coTF	Sycp3	10090								GO:0035092													coTF candidate	True	50511	SYCP3	HGNC:18130
25561	coTF	Sycp3	10116								GO:0035092													coTF candidate	True	50511	SYCP3	HGNC:18130
50511	coTF	SYCP3	9606								GO:0035092													coTF candidate	True	50511	SYCP3	HGNC:18130
20963	ll_coTF	Syk	10090														animal_tfdb_Mus_musculus_cofactors			tcof_cotf_mouse				coTF candidate	True	6850	SYK	HGNC:11491
25155	ll_coTF	Syk	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	6850	SYK	HGNC:11491
6850	ll_coTF	SYK	9606										GO:0051090			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	6850	SYK	HGNC:11491
66513	ll_coTF	Tab1	10090														animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	10454	TAB1	HGNC:18157
315139	ll_coTF	Tab1	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	10454	TAB1	HGNC:18157
10454	ll_coTF	TAB1	9606													animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	10454	TAB1	HGNC:18157
66724	ll_coTF	Tab3	10090														animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	257397	TAB3	HGNC:30681
317546	ll_coTF	Tab3	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	257397	TAB3	HGNC:30681
257397	ll_coTF	TAB3	9606													animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	257397	TAB3	HGNC:30681
57752	coTF	Tacc2	10090					GO:0016922																coTF candidate	True	10579	TACC2	HGNC:11523
10579	coTF	TACC2	9606					GO:0016922																coTF candidate	True	10579	TACC2	HGNC:11523
24075	coTF	Taf10	10090					GO:0030331			GO:0004402;GO:0006338	GO:0004402	GO:0006355;GO:0006357;GO:0045893;GO:0060261				animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	6881	TAF10	HGNC:11543
6881	coTF	TAF10	9606					GO:0030331			GO:0004402;GO:0006338	GO:0004402	GO:0006355;GO:0006357;GO:0045893;GO:0060261			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	6881	TAF10	HGNC:11543
70439	coTF	Taf15	10090														animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	8148	TAF15	HGNC:11547
21339	coTF	Taf1a	10090														animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	9015	TAF1A	HGNC:11532
9015	coTF	TAF1A	9606													animal_tfdb_Homo_sapiens_cofactors								coTF candidate	True	9015	TAF1A	HGNC:11532
9014	coTF	TAF1B	9606					GO:0017025								animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	9014	TAF1B	HGNC:11533
9013	coTF	TAF1C	9606													animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	9013	TAF1C	HGNC:11534
79101	coTF	TAF1D	9606										GO:0006355			animal_tfdb_Homo_sapiens_cofactors								coTF candidate	True	79101	TAF1D	HGNC:28759
6873	coTF	TAF2	9606										GO:0006357;GO:0045893;GO:0060261			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	6873	TAF2	HGNC:11536
83860	coTF	TAF3	9606				GO:0002039				GO:0006325;GO:0140002		GO:0000122;GO:0045944;GO:0060261			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	83860	TAF3	HGNC:17303
6874	coTF	TAF4	9606					GO:0017162;GO:0061629					GO:0006357;GO:0045893;GO:0060261			animal_tfdb_Homo_sapiens_cofactors								coTF candidate	True	6874	TAF4	HGNC:11537
72504	coTF	Taf4b	10090										GO:0006357;GO:0060261				animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	6875	TAF4B	HGNC:11538
6875	coTF	TAF4B	9606					GO:0051059;GO:0061629					GO:0060261			animal_tfdb_Homo_sapiens_cofactors								coTF candidate	True	6875	TAF4B	HGNC:11538
24074	coTF	Taf7	10090			GO:0001097		GO:0001097;GO:0042809;GO:0046966;GO:0140297			GO:0006325;GO:0061628		GO:0000122;GO:0006357;GO:0045892;GO:0045893;GO:0045944;GO:0060261				animal_tfdb_Mus_musculus_cofactors			tcof_cotf_mouse				coTF candidate	True	6879	TAF7	HGNC:11541
6879	coTF	TAF7	9606			GO:0001097		GO:0001097;GO:0042809;GO:0046966;GO:0140297			GO:0006325;GO:0061628		GO:0000122;GO:0006357;GO:0045892;GO:0045893;GO:0045944;GO:0060261			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	6879	TAF7	HGNC:11541
74469	coTF	Taf7l	10090														animal_tfdb_Mus_musculus_cofactors			tcof_cotf_mouse				coTF candidate	True	54457	TAF7L	HGNC:11548
54457	coTF	TAF7L	9606													animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	54457	TAF7L	HGNC:11548
129685	coTF	TAF8	9606										GO:0060261			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	129685	TAF8	HGNC:17300
407786	coTF	Taf9b	10090										GO:0000122				animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	51616	TAF9B	HGNC:17306
6894	coTF	TARBP1	9606										GO:0006357			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	6894	TARBP1	HGNC:11568
23435	coTF	TARDBP	9606																tcof_cotf_human					coTF candidate	True	23435	TARDBP	HGNC:11571
54906	coTF	TASOR2	9606								GO:0045814													coTF candidate	True	54906	TASOR2	HGNC:23484
55617	coTF	TASP1	9606										GO:0045893											coTF candidate	True	55617	TASP1	HGNC:15859
21399	coTF	Tcea1	10090										GO:0045893;GO:0045944				animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	6917	TCEA1	HGNC:11612
6917	coTF	TCEA1	9606										GO:0045893;GO:0045944			animal_tfdb_Homo_sapiens_cofactors								coTF candidate	True	6917	TCEA1	HGNC:11612
6919	coTF	TCEA2	9606										GO:0006357;GO:0032784			animal_tfdb_Homo_sapiens_cofactors								coTF candidate	True	6919	TCEA2	HGNC:11614
237052	coTF	Tceal1	10090														animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	9338	TCEAL1	HGNC:11616
9338	coTF	TCEAL1	9606													animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	9338	TCEAL1	HGNC:11616
140597	coTF	TCEAL2	9606													animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	140597	TCEAL2	HGNC:29818
366964	dbTF	Tcf20	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	6942	TCF20	HGNC:11631
114521	coTF	Tdg	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	6996	TDG	HGNC:11700
83561	coTF	Tdrd1	10090								GO:0141196													coTF candidate	True	56165	TDRD1	HGNC:11712
56165	coTF	TDRD1	9606								GO:0141196													coTF candidate	True	56165	TDRD1	HGNC:11712
71981	coTF	Tdrd12	10090								GO:0141196													coTF candidate	True	91646	TDRD12	HGNC:25044
214575	coTF	Tdrd5	10090								GO:0141196													coTF candidate	True	163589	TDRD5	HGNC:20614
74691	coTF	Tdrd9	10090								GO:0141006;GO:0141196													coTF candidate	True	122402	TDRD9	HGNC:20122
122402	coTF	TDRD9	9606								GO:0141006;GO:0141196													coTF candidate	True	122402	TDRD9	HGNC:20122
23963	ll_coTF	Tenm1	10090														animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	10178	TENM1	HGNC:8117
10178	ll_coTF	TENM1	9606										GO:0006359			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	10178	TENM1	HGNC:8117
23964	ll_coTF	Tenm2	10090										GO:0000122				animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	57451	TENM2	HGNC:29943
57451	ll_coTF	TENM2	9606										GO:0000122			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	57451	TENM2	HGNC:29943
64523	coTF	Tep1	10116				GO:0002039																	coTF candidate	True	7011	TEP1	HGNC:11726
7011	coTF	TEP1	9606				GO:0002039																	coTF candidate	True	7011	TEP1	HGNC:11726
57321	coTF	Terf2ip	10090										GO:0006355				animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	54386	TERF2IP	HGNC:19246
54386	coTF	TERF2IP	9606										GO:0006355			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	54386	TERF2IP	HGNC:19246
21752	coTF	Tert	10090					GO:0001223					GO:1902895											coTF candidate	True	7015	TERT	HGNC:11730
301965	coTF	Tert	10116					GO:0001223					GO:1902895											coTF candidate	True	7015	TERT	HGNC:11730
7015	coTF	TERT	9606					GO:0001223					GO:1902895											coTF candidate	True	7015	TERT	HGNC:11730
54997	ll_coTF	TESC	9606										GO:0045893			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	54997	TESC	HGNC:26065
214133	dbTF	Tet2	10090								GO:0006325;GO:0040029;GO:0044029;GO:0141167		GO:0045944											coTF candidate	True	54790	TET2	HGNC:25941
