Gene ID	Symbol	TaxID	GO:0003700	GO:0003712	GO:0001098	GO:0002039	GO:0008134	GO:0042393	GO:0046332	GO:0006325	GO:0140993	GO:0006355	lambert_2018.present	Lovering_2021.present	animal_tfdb_Homo_sapiens_cofactors.present	animal_tfdb_Mus_musculus_cofactors.present	animal_tfdb_Rattus_norvegicus_cofactors.present	tcof_cotf_human.present	tcof_cotf_mouse.present	TFclass_human	TFclass_mouse	TFclass_rat	TF type	human_entrez_gene	hgnc_id	human_symbol
15182	Hdac2	10090					GO:0001222;GO:0140297			GO:0004407;GO:0006325;GO:0006338;GO:0031507;GO:0034739;GO:0045814;GO:0141221;GO:0160009	GO:0004407;GO:0034739;GO:0141221;GO:0160009	GO:0000122;GO:0010944;GO:0045892;GO:0045893;GO:0045944;GO:1902894				animal_tfdb_Mus_musculus_cofactors			tcof_cotf_mouse				coTF candidate	3065;3066	HGNC:4852;HGNC:4853	HDAC1;HDAC2
3066	HDAC2	9606					GO:0001221;GO:0051059;GO:0061629;GO:0140297	GO:0042393		GO:0004407;GO:0006325;GO:0006338;GO:0031507;GO:0141221;GO:0160009	GO:0004407;GO:0141221;GO:0160009	GO:0000122;GO:0010944;GO:0045892;GO:0045893;GO:0045944			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	3066	HGNC:4853	HDAC2
84577	Hdac2	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	3066;5305	HGNC:4853;HGNC:8997	HDAC2;PIP4K2A
84580	Hdac5	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	10014;51586	HGNC:14068;HGNC:14248	HDAC5;MED15
15185	Hdac6	10090					GO:0001222			GO:0004407;GO:0006325;GO:0045814;GO:0141221	GO:0004407;GO:0141221					animal_tfdb_Mus_musculus_cofactors			tcof_cotf_mouse				coTF candidate	10013	HGNC:14064	HDAC6
84581	Hdac6	10116					GO:0001222			GO:0004407;GO:0006325;GO:0045814	GO:0004407						animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	10013	HGNC:14064	HDAC6
10013	HDAC6	9606					GO:0001222			GO:0004407;GO:0006325;GO:0045814;GO:0141221	GO:0004407;GO:0141221	GO:0045892			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	10013	HGNC:14064	HDAC6
70315	Hdac8	10090					GO:0140297			GO:0004407;GO:0006325;GO:0031507;GO:0141221;GO:0160009	GO:0004407;GO:0141221;GO:0160009					animal_tfdb_Mus_musculus_cofactors			tcof_cotf_mouse				coTF candidate	55869	HGNC:13315	HDAC8
55869	HDAC8	9606					GO:0140297			GO:0004407;GO:0006325;GO:0031507;GO:0141221;GO:0160009	GO:0004407;GO:0141221;GO:0160009	GO:0000122			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	55869	HGNC:13315	HDAC8
363481	Hdac8	10116								GO:0004407;GO:0006325;GO:0031507;GO:0141221;GO:0160009	GO:0004407;GO:0141221;GO:0160009						animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	55869;10367	HGNC:13315;HGNC:1530	HDAC8;MICU1
687001	Hdac9	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	9734;118672	HGNC:14065;HGNC:28578	HDAC9;PSTK
15191	Hdgf	10090								GO:0006338		GO:0000122;GO:0001227;GO:0003714;GO:0045944				animal_tfdb_Mus_musculus_cofactors							coTF candidate	3068;154150	HGNC:4856;HGNC:21095	HDGF;HDGFL1
154150	HDGFL1	9606								GO:0006338													coTF candidate	154150	HGNC:21095	HDGFL1
84717	HDGFL2	9606								GO:0006338;GO:0061628;GO:0062072;GO:0140566;GO:0140861													coTF candidate	84717	HGNC:14680	HDGFL2
55127	HEATR1	9606										GO:0045943			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	55127	HGNC:25517	HEATR1
71952	Riox1	10090								GO:0006325;GO:0006338;GO:0032453;GO:0034647;GO:0051864;GO:0140680	GO:0032453;GO:0034647;GO:0051864;GO:0140680	GO:0045892											coTF candidate	399671;79697	HGNC:16761;HGNC:20968	HEATR4;RIOX1
15201	Hells	10090								GO:0006338;GO:0006346;GO:0031507;GO:0031508;GO:0044027;GO:0140463;GO:0140658;GO:0141119						animal_tfdb_Mus_musculus_cofactors			tcof_cotf_mouse				coTF candidate	3070	HGNC:4861	HELLS
3070	HELLS	9606								GO:0006338;GO:0006346;GO:0031507;GO:0031508;GO:0044027;GO:0140463;GO:0140658;GO:0141119					animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	3070	HGNC:4861	HELLS
229003	Helz2	10090										GO:0045944				animal_tfdb_Mus_musculus_cofactors							coTF candidate	85441	HGNC:30021	HELZ2
192231	Hexim1	10090										GO:0000122;GO:0034244;GO:0045892				animal_tfdb_Mus_musculus_cofactors							coTF candidate	10614	HGNC:24953	HEXIM1
10614	HEXIM1	9606										GO:0000122;GO:0034244;GO:0045892			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	10614	HGNC:24953	HEXIM1
309434	Hif1an	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	55662	HGNC:17113	HIF1AN
15254	Hint1	10090										GO:0006355				animal_tfdb_Mus_musculus_cofactors			tcof_cotf_mouse				coTF candidate	3094	HGNC:4912	HINT1
3094	HINT1	9606										GO:0006355			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	3094	HGNC:4912	HINT1
3092	HIP1	9606																tcof_cotf_human					coTF candidate	3092	HGNC:4913	HIP1
365895	Hipk1	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	204851	HGNC:19006	HIPK1
204851	HIPK1	9606													animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	204851	HGNC:19006	HIPK1
362342	Hipk2	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	28996;23158	HGNC:14402;HGNC:21710	HIPK2;TBC1D9
83617	Hipk3	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	10114	HGNC:4915	HIPK3
10114	HIPK3	9606													animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	10114	HGNC:4915	HIPK3
147746	HIPK4	9606								GO:0006338;GO:0035173	GO:0035173												coTF candidate	147746	HGNC:19007	HIPK4
15260	Hira	10090					GO:0061629	GO:0042393		GO:0006325;GO:0006334;GO:0006338		GO:0006355				animal_tfdb_Mus_musculus_cofactors			tcof_cotf_mouse				coTF candidate	7290	HGNC:4916	HIRA
363849	Hira	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	7290	HGNC:4916	HIRA
381280	Hjurp	10090						GO:0042393		GO:0034080													coTF candidate	55355	HGNC:25444	HJURP
55355	HJURP	9606						GO:0042393		GO:0034080													coTF candidate	55355	HGNC:25444	HJURP
20585	Hltf	10090								GO:0006325		GO:0045944				animal_tfdb_Mus_musculus_cofactors							coTF candidate	6596	HGNC:11099	HLTF
295568	Hltf	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	6596	HGNC:11099	HLTF
6596	HLTF	9606								GO:0006325		GO:0045944			animal_tfdb_Homo_sapiens_cofactors								coTF candidate	6596	HGNC:11099	HLTF
3149	HMGB3	9606																tcof_cotf_human					coTF candidate	3149	HGNC:5004	HMGB3
15312	Hmgn1	10090								GO:0006325		GO:0006357											coTF candidate	3150	HGNC:4984	HMGN1
3150	HMGN1	9606								GO:0006325		GO:0006357;GO:0032786											coTF candidate	3150	HGNC:4984	HMGN1
50887	Hmgn5	10090								GO:0006325		GO:0006357											coTF candidate	3150;79366	HGNC:4984;HGNC:8013	HMGN1;HMGN5
114637	Hmgn2	10116								GO:0006325		GO:0000122;GO:0006357											coTF candidate	3151	HGNC:4986	HMGN2
3151	HMGN2	9606								GO:0006325													coTF candidate	3151	HGNC:4986	HMGN2
15331	Hmgn2	10090								GO:0006325		GO:0000122;GO:0006357											coTF candidate	3151;10473	HGNC:4986;HGNC:4989	HMGN2;HMGN4
94353	Hmgn3	10090								GO:0006325		GO:0006357;GO:0045944											coTF candidate	9324	HGNC:12312	HMGN3
10473	HMGN4	9606								GO:0006325													coTF candidate	10473	HGNC:4989	HMGN4
79366	HMGN5	9606								GO:0006325		GO:0006355;GO:0045893											coTF candidate	79366	HGNC:8013	HMGN5
15368	Hmox1	10090										GO:0006357				animal_tfdb_Mus_musculus_cofactors							coTF candidate	3162	HGNC:5013	HMOX1
24451	Hmox1	10116										GO:0006357					animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	3162	HGNC:5013	HMOX1
3162	HMOX1	9606										GO:0006357			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	3162	HGNC:5013	HMOX1
53379	Hnrnpa2b1	10090										GO:0000122							tcof_cotf_mouse				coTF candidate	3181	HGNC:5033	HNRNPA2B1
3181	HNRNPA2B1	9606																tcof_cotf_human					coTF candidate	3181	HGNC:5033	HNRNPA2B1
15384	Hnrnpab	10090										GO:0000122;GO:0045893											coTF candidate	3182	HGNC:5034	HNRNPAB
3182	HNRNPAB	9606										GO:0045893						tcof_cotf_human					coTF candidate	3182	HGNC:5034	HNRNPAB
3183	HNRNPC	9606								GO:0006338					animal_tfdb_Homo_sapiens_cofactors								coTF candidate	3183	HGNC:5035	HNRNPC
15381	Hnrnpc	10090														animal_tfdb_Mus_musculus_cofactors							coTF candidate	3183;343069;440563;649330;101060301	HGNC:5035;HGNC:29295;HGNC:48813;HGNC:51235;HGNC:51333	HNRNPC;HNRNPCL1;HNRNPCL2;HNRNPCL3;HNRNPCL4
11991	Hnrnpd	10090										GO:0045944				animal_tfdb_Mus_musculus_cofactors							coTF candidate	3184	HGNC:5036	HNRNPD
79256	Hnrnpd	10116										GO:0045944					animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	3184	HGNC:5036	HNRNPD
3184	HNRNPD	9606										GO:0006355;GO:0045893			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	3184	HGNC:5036	HNRNPD
64200	Hnrnpf	10116					GO:0017025																coTF candidate	3185;146433	HGNC:5039;HGNC:28529	HNRNPF;IL34
15387	Hnrnpk	10090								GO:0031048;GO:0060816		GO:0006355;GO:0006357;GO:0045892;GO:0045944				animal_tfdb_Mus_musculus_cofactors							coTF candidate	3190	HGNC:5044	HNRNPK
3190	HNRNPK	9606								GO:0031048;GO:0060816		GO:0006355;GO:0006357;GO:0045892;GO:0045944			animal_tfdb_Homo_sapiens_cofactors								coTF candidate	3190	HGNC:5044	HNRNPK
11100	HNRNPUL1	9606																tcof_cotf_human					coTF candidate	11100	HGNC:17011	HNRNPUL1
16151	Ikbkg	10090										GO:0006357;GO:0045944;GO:0051092				animal_tfdb_Mus_musculus_cofactors			tcof_cotf_mouse				coTF candidate	84376;8517	HGNC:23576;HGNC:5961	HOOK3;IKBKG
266759	Hspa4	10116					GO:0061629																coTF candidate	3212;3308	HGNC:5113;HGNC:5237	HOXB2;HSPA4
15441	Hp1bp3	10090								GO:0006334;GO:0070828		GO:0006355											coTF candidate	50809	HGNC:24973	HP1BP3
50809	HP1BP3	9606								GO:0006334;GO:0070828		GO:0006355											coTF candidate	50809	HGNC:24973	HP1BP3
54969	HPF1	9606						GO:0042393		GO:0140861													coTF candidate	54969	HGNC:26051	HPF1
56761	Notch3	10116										GO:0000122;GO:0006355;GO:0045944;GO:1902895					animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	3257;4854	HGNC:5163;HGNC:7883	HPS1;NOTCH3
3265	HRAS	9606										GO:0006357;GO:0045944						tcof_cotf_human					coTF candidate	3265	HGNC:5173	HRAS
15461	Hras	10090										GO:0006357;GO:0045944											coTF candidate	3265;4893	HGNC:5173;HGNC:7989	HRAS;NRAS
293621	Hras	10116										GO:0006357;GO:0045944											coTF candidate	3265;92181	HGNC:5173;HGNC:24463	HRAS;UBTD2
63864	Hsd17b10	10116					GO:0030331																coTF candidate	3028	HGNC:4800	HSD17B10
15481	Hspa8	10090										GO:0045892				animal_tfdb_Mus_musculus_cofactors			tcof_cotf_mouse				coTF candidate	3303;3304;3305;3306;3309;3310;3312	HGNC:5232;HGNC:5233;HGNC:5234;HGNC:5235;HGNC:5238;HGNC:5239;HGNC:5241	HSPA1A;HSPA1B;HSPA1L;HSPA2;HSPA5;HSPA6;HSPA8
3304	HSPA1B	9606										GO:0051092			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	3304	HGNC:5233	HSPA1B
15505	Hsph1	10090																	tcof_cotf_mouse				coTF candidate	3308;22824;10808	HGNC:5237;HGNC:17041;HGNC:16969	HSPA4;HSPA4L;HSPH1
3309	HSPA5	9606										GO:0045944						tcof_cotf_human					coTF candidate	3309	HGNC:5238	HSPA5
24468	Hspa8	10116										GO:0045892											coTF candidate	3312	HGNC:5241	HSPA8
3312	HSPA8	9606										GO:0045892			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	3312	HGNC:5241	HSPA8
15507	Hspb1	10090					GO:0061629																coTF candidate	3315	HGNC:5246	HSPB1
3315	HSPB1	9606					GO:0061629																coTF candidate	3315	HGNC:5246	HSPB1
15510	Hspd1	10090				GO:0002039																	coTF candidate	3329	HGNC:5261	HSPD1
63868	Hspd1	10116				GO:0002039																	coTF candidate	3329	HGNC:5261	HSPD1
3329	HSPD1	9606				GO:0002039																	coTF candidate	3329	HGNC:5261	HSPD1
10808	HSPH1	9606																tcof_cotf_human					coTF candidate	10808	HGNC:16969	HSPH1
53415	Htatip2	10090										GO:0045944				animal_tfdb_Mus_musculus_cofactors							coTF candidate	10553	HGNC:16637	HTATIP2
10553	HTATIP2	9606										GO:0045944			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	10553	HGNC:16637	HTATIP2
27336	HTATSF1	9606								GO:0006325;GO:0140463					animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	27336	HGNC:5276	HTATSF1
29424	Htt	10116				GO:0002039																	coTF candidate	3064	HGNC:4851	HTT
3064	HTT	9606				GO:0002039																	coTF candidate	3064	HGNC:4851	HTT
59026	Huwe1	10090								GO:0006338;GO:0140852	GO:0140852												coTF candidate	10075	HGNC:30892	HUWE1
10075	HUWE1	9606								GO:0006338;GO:0140852	GO:0140852												coTF candidate	10075	HGNC:30892	HUWE1
501546	Huwe1	10116								GO:0006338;GO:0140852	GO:0140852												coTF candidate	10075;91749	HGNC:30892;HGNC:21053	HUWE1;MFSD4B
23379	ICE1	9606										GO:0045945			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	23379	HGNC:29154	ICE1
79664	ICE2	9606										GO:0045945			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	79664	HGNC:29885	ICE2
57295	Icmt	10090					GO:0008140																coTF candidate	23463	HGNC:5350	ICMT
170818	Icmt	10116					GO:0008140																coTF candidate	23463	HGNC:5350	ICMT
3428	IFI16	9606					GO:0008134			GO:0045814		GO:0000122;GO:0045892;GO:0045944											coTF candidate	3428	HGNC:5395	IFI16
236312	Ifi209	10090														animal_tfdb_Mus_musculus_cofactors			tcof_cotf_mouse				coTF candidate	3428;4332;149628	HGNC:5395;HGNC:7183;HGNC:28894	IFI16;MNDA;PYHIN1
226691	Ifi207	10090														animal_tfdb_Mus_musculus_cofactors			tcof_cotf_mouse				coTF candidate	3428;4332;149628	HGNC:5395;HGNC:7183;HGNC:28894	IFI16;MNDA;PYHIN1
100033459	Ifi208	10090														animal_tfdb_Mus_musculus_cofactors			tcof_cotf_mouse				coTF candidate	3428;4332;149628	HGNC:5395;HGNC:7183;HGNC:28894	IFI16;MNDA;PYHIN1
3429	IFI27	9606					GO:0061629					GO:0000122						tcof_cotf_human					coTF candidate	3429	HGNC:5397	IFI27
15982	Ifrd1	10090					GO:0061629					GO:0006357;GO:0045944							tcof_cotf_mouse				coTF candidate	3475	HGNC:5456	IFRD1
3475	IFRD1	9606										GO:0006357											coTF candidate	3475	HGNC:5456	IFRD1
67694	Ift74	10090										GO:0045944											coTF candidate	80173	HGNC:21424	IFT74
16337	Insr	10090										GO:0006355;GO:0045893				animal_tfdb_Mus_musculus_cofactors							coTF candidate	3480;3643;3645	HGNC:5465;HGNC:6091;HGNC:6093	IGF1R;INSR;INSRR
3481	IGF2	9606								GO:0071514		GO:0000122;GO:0006355;GO:0045944											coTF candidate	3481	HGNC:5466	IGF2
29613	Ntrk3	10116				GO:0002039																	coTF candidate	10642;4916	HGNC:28866;HGNC:8033	IGF2BP1;NTRK3
3508	IGHMBP2	9606					GO:0140296																coTF candidate	3508	HGNC:5542	IGHMBP2
84351	Ikbkb	10116										GO:0006357;GO:0045944					animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	3551	HGNC:5960	IKBKB
3551	IKBKB	9606										GO:0045893;GO:0045944;GO:0051092			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	3551	HGNC:5960	IKBKB
309295	Ikbkg	10116										GO:0006357;GO:0045944;GO:0051092					animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	8517	HGNC:5961	IKBKG
8517	IKBKG	9606										GO:0045944;GO:0051092			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	8517	HGNC:5961	IKBKG
3603	IL16	9606																tcof_cotf_human					coTF candidate	3603	HGNC:5980	IL16
67781	Ilf2	10090										GO:0045893				animal_tfdb_Mus_musculus_cofactors							coTF candidate	3608	HGNC:6037	ILF2
3608	ILF2	9606										GO:0045893			animal_tfdb_Homo_sapiens_cofactors								coTF candidate	3608	HGNC:6037	ILF2
3609	ILF3	9606										GO:0045892;GO:0045893											coTF candidate	3609	HGNC:6038	ILF3
16201	Ilf3	10090										GO:0045892;GO:0045893											coTF candidate	3609;55342	HGNC:6038;HGNC:16462	ILF3;STRBP
3611	ILK	9606										GO:0045893			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	3611	HGNC:6040	ILK
16202	Ilk	10090										GO:0045893				animal_tfdb_Mus_musculus_cofactors			tcof_cotf_mouse				coTF candidate	3611;6881	HGNC:6040;HGNC:11543	ILK;TAF10
170922	Ilk	10116										GO:0045893					animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	3611;6881	HGNC:6040;HGNC:11543	ILK;TAF10
26356	Ing1	10090								GO:0006325;GO:0140002		GO:0000122;GO:0045893											coTF candidate	3621	HGNC:6062	ING1
3621	ING1	9606								GO:0006325;GO:0140002		GO:0000122;GO:0045893			animal_tfdb_Homo_sapiens_cofactors								coTF candidate	3621	HGNC:6062	ING1
69260	Ing2	10090								GO:0006325;GO:0045814;GO:0140002;GO:0140566		GO:0000122;GO:0006355;GO:0045893											coTF candidate	3622	HGNC:6063	ING2
3622	ING2	9606								GO:0006325;GO:0045814;GO:0140002;GO:0140566		GO:0000122;GO:0006355;GO:0045893											coTF candidate	3622	HGNC:6063	ING2
54556	ING3	9606								GO:0006325;GO:0006338;GO:0010485;GO:0043995;GO:0043996;GO:0043997;GO:0043998;GO:0046972;GO:0140002	GO:0010485;GO:0043995;GO:0043996;GO:0043997;GO:0043998;GO:0046972	GO:0045893;GO:0045944			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	54556	HGNC:14587	ING3
66262	Ing5	10090								GO:0006325;GO:0140002;GO:0140889		GO:0006355				animal_tfdb_Mus_musculus_cofactors			tcof_cotf_mouse				coTF candidate	51147;84289	HGNC:19423;HGNC:19421	ING4;ING5
297597	Ing4	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	51147;84289	HGNC:19423;HGNC:19421	ING4;ING5
84289	ING5	9606								GO:0006325;GO:0140002;GO:0140889		GO:0006355			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	84289	HGNC:19421	ING5
68142	Ino80	10090						GO:0042393		GO:0006338;GO:0140658		GO:0045893;GO:0045944				animal_tfdb_Mus_musculus_cofactors							coTF candidate	54617	HGNC:26956	INO80
54617	INO80	9606						GO:0042393		GO:0006338;GO:0140658		GO:0045893;GO:0045944			animal_tfdb_Homo_sapiens_cofactors								coTF candidate	54617	HGNC:26956	INO80
83444	INO80B	9606								GO:0006338		GO:0045893			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	83444	HGNC:13324	INO80B
19062	Inpp5k	10090										GO:0045892;GO:0045893											coTF candidate	51763	HGNC:33882	INPP5K
51763	INPP5K	9606										GO:0045892;GO:0045893						tcof_cotf_human					coTF candidate	51763	HGNC:33882	INPP5K
24954	Insr	10116										GO:0006355;GO:0045893					animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	3643	HGNC:6091	INSR
3643	INSR	9606										GO:0006355;GO:0045893			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	3643	HGNC:6091	INSR
25135	Ncl	10116						GO:0042393				GO:0045944;GO:1901838					animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	92105;4691	HGNC:25048;HGNC:7667	INTS4;NCL
10527	IPO7	9606						GO:0042393	GO:0046332														coTF candidate	10527	HGNC:9852	IPO7
233726	Ipo7	10090						GO:0042393	GO:0046332														coTF candidate	10527;10526	HGNC:9852;HGNC:9853	IPO7;IPO8
55705	IPO9	9606						GO:0042393															coTF candidate	55705	HGNC:19425	IPO9
78973	Senp2	10116										GO:0045944											coTF candidate	115811;59343	HGNC:25168;HGNC:23116	IQCD;SENP2
16179	Irak1	10090										GO:0006355;GO:0045892							tcof_cotf_mouse				coTF candidate	3654	HGNC:6112	IRAK1
3654	IRAK1	9606										GO:0006355						tcof_cotf_human					coTF candidate	3654	HGNC:6112	IRAK1
134728	IRAK1BP1	9606																tcof_cotf_human					coTF candidate	134728	HGNC:17368	IRAK1BP1
3656	IRAK2	9606																tcof_cotf_human					coTF candidate	3656	HGNC:6113	IRAK2
11213	IRAK3	9606																tcof_cotf_human					coTF candidate	11213	HGNC:17020	IRAK3
64207	IRF2BPL	9606										GO:0000122;GO:0045944			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	64207	HGNC:14282	IRF2BPL
295324	Ttf2	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	51477;8458	HGNC:29821;HGNC:12398	ISYNA1;TTF2
311567	Itch	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	83737	HGNC:13890	ITCH
83737	ITCH	9606													animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	83737	HGNC:13890	ITCH
107568	Wwp1	10090										GO:0045892				animal_tfdb_Mus_musculus_cofactors			tcof_cotf_mouse				coTF candidate	83737;11059;11060	HGNC:13890;HGNC:17004;HGNC:16804	ITCH;WWP1;WWP2
16396	Itch	10090														animal_tfdb_Mus_musculus_cofactors			tcof_cotf_mouse				coTF candidate	83737;11059;11060	HGNC:13890;HGNC:17004;HGNC:16804	ITCH;WWP1;WWP2
66894	Wwp2	10090					GO:0061629					GO:0000122;GO:0045892;GO:0045944				animal_tfdb_Mus_musculus_cofactors			tcof_cotf_mouse				coTF candidate	83737;11059;11060	HGNC:13890;HGNC:17004;HGNC:16804	ITCH;WWP1;WWP2
67733	Itgb3bp	10090								GO:0034080		GO:0006355											coTF candidate	23421	HGNC:6157	ITGB3BP
23421	ITGB3BP	9606								GO:0034080		GO:0006355			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	23421	HGNC:6157	ITGB3BP
140593	Siah2	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	3697;6477;6478	HGNC:6166;HGNC:10857;HGNC:10858	ITIH1;SIAH1;SIAH2
25272	Mapk10	10116										GO:0000122											coTF candidate	3707;5602;25936	HGNC:6179;HGNC:6872;HGNC:24548	ITPKB;MAPK10;NSL1
55677	IWS1	9606								GO:0006338;GO:0140673													coTF candidate	55677	HGNC:25467	IWS1
76901	Jade2	10090								GO:0006338;GO:0036408;GO:0043995;GO:0043996;GO:0043997;GO:0046972	GO:0036408;GO:0043995;GO:0043996;GO:0043997;GO:0046972	GO:0006355;GO:0006357											coTF candidate	79960;23338;9767	HGNC:30027;HGNC:22984;HGNC:22982	JADE1;JADE2;JADE3
23338	JADE2	9606								GO:0006338;GO:0036408;GO:0043995;GO:0043996;GO:0043997;GO:0046972	GO:0036408;GO:0043995;GO:0043996;GO:0043997;GO:0046972	GO:0006355;GO:0006357											coTF candidate	23338	HGNC:22984	JADE2
